slice_path,target,volume,slice,label0_pxl_cnt,label1_pxl_cnt,label2_pxl_cnt,background_ratio
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_110.h5,0,246,110,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_111.h5,0,246,111,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_112.h5,0,246,112,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_113.h5,0,246,113,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_114.h5,0,246,114,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_115.h5,0,246,115,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_116.h5,0,246,116,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_117.h5,0,246,117,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_118.h5,0,246,118,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_119.h5,0,246,119,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_120.h5,0,246,120,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_121.h5,0,246,121,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_122.h5,0,246,122,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_123.h5,0,246,123,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_124.h5,0,246,124,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_125.h5,0,246,125,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_126.h5,0,246,126,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_127.h5,0,246,127,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_128.h5,0,246,128,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_129.h5,0,246,129,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_130.h5,0,246,130,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_131.h5,0,246,131,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_132.h5,0,246,132,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_133.h5,0,246,133,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_134.h5,0,246,134,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_135.h5,0,246,135,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_136.h5,0,246,136,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_137.h5,0,246,137,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_138.h5,0,246,138,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_139.h5,0,246,139,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_140.h5,0,246,140,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_141.h5,0,246,141,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_142.h5,0,246,142,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_143.h5,0,246,143,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_144.h5,0,246,144,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_145.h5,0,246,145,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_146.h5,0,246,146,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_147.h5,0,246,147,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_148.h5,0,246,148,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_149.h5,0,246,149,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_150.h5,0,246,150,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_151.h5,0,246,151,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_152.h5,0,246,152,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_153.h5,0,246,153,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_246_slice_154.h5,0,246,154,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_0.h5,0,228,0,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_1.h5,0,228,1,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_2.h5,0,228,2,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_3.h5,0,228,3,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_4.h5,0,228,4,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_5.h5,0,228,5,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_6.h5,0,228,6,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_7.h5,0,228,7,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_8.h5,0,228,8,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_9.h5,0,228,9,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_10.h5,0,228,10,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_11.h5,0,228,11,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_12.h5,0,228,12,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_13.h5,0,228,13,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_14.h5,0,228,14,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_15.h5,0,228,15,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_16.h5,0,228,16,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_17.h5,0,228,17,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_18.h5,0,228,18,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_19.h5,0,228,19,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_20.h5,0,228,20,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_21.h5,0,228,21,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_22.h5,0,228,22,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_23.h5,0,228,23,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_24.h5,0,228,24,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_25.h5,0,228,25,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_26.h5,0,228,26,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_27.h5,0,228,27,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_28.h5,0,228,28,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_29.h5,0,228,29,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_30.h5,1,228,30,0,1,0,0.9999826388888888
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_31.h5,1,228,31,0,8,0,0.9998611111111112
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_32.h5,1,228,32,0,36,0,0.999375
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_33.h5,1,228,33,0,119,0,0.9979340277777776
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_34.h5,1,228,34,0,246,0,0.9957291666666668
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_35.h5,1,228,35,0,349,0,0.9939409722222222
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_36.h5,1,228,36,1,399,10,0.9928819444444444
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_37.h5,1,228,37,5,388,58,0.9921701388888888
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_38.h5,1,228,38,14,407,79,0.9913194444444444
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_39.h5,1,228,39,12,444,154,0.9894097222222222
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_40.h5,1,228,40,18,499,165,0.9881597222222224
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_41.h5,1,228,41,13,547,185,0.9870659722222224
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_42.h5,1,228,42,14,601,205,0.9857638888888888
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_43.h5,1,228,43,21,592,261,0.9848263888888888
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_44.h5,1,228,44,55,602,284,0.9836631944444444
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_45.h5,1,228,45,91,607,296,0.9827430555555556
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_46.h5,1,228,46,157,644,351,0.98
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_47.h5,1,228,47,217,720,356,0.9775520833333332
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_48.h5,1,228,48,187,740,428,0.9764756944444444
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_49.h5,1,228,49,181,877,479,0.9733159722222222
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_50.h5,1,228,50,179,1024,487,0.9706597222222222
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_51.h5,1,228,51,198,1047,480,0.9700520833333334
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_52.h5,1,228,52,238,1028,456,0.9701041666666668
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_53.h5,1,228,53,294,1079,392,0.9693576388888888
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_54.h5,1,228,54,318,1107,344,0.9692881944444444
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_55.h5,1,228,55,314,1117,367,0.9687847222222222
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_56.h5,1,228,56,297,1179,369,0.96796875
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_57.h5,1,228,57,226,1306,434,0.9658680555555555
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_58.h5,1,228,58,126,1407,538,0.9640451388888888
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_59.h5,1,228,59,60,1555,592,0.9616840277777776
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_60.h5,1,228,60,35,1714,560,0.9599131944444445
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_61.h5,1,228,61,21,1880,494,0.9584201388888888
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_62.h5,1,228,62,14,1940,450,0.9582638888888888
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_63.h5,1,228,63,15,1930,420,0.9589409722222222
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_64.h5,1,228,64,11,1838,445,0.9601736111111112
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_65.h5,1,228,65,7,1778,398,0.9621006944444443
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_66.h5,1,228,66,3,1674,351,0.9647916666666668
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_67.h5,1,228,67,0,1918,22,0.9663194444444444
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_68.h5,1,228,68,0,1884,0,0.9672916666666668
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_69.h5,1,228,69,0,1845,0,0.96796875
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_70.h5,1,228,70,0,1817,0,0.9684548611111112
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_71.h5,1,228,71,0,1807,0,0.9686284722222224
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_72.h5,1,228,72,0,1840,0,0.9680555555555556
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_73.h5,1,228,73,0,1860,0,0.9677083333333332
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_74.h5,1,228,74,0,1835,0,0.9681423611111112
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_75.h5,1,228,75,0,1800,0,0.96875
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_76.h5,1,228,76,0,1728,0,0.97
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_77.h5,1,228,77,0,1629,0,0.97171875
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_78.h5,1,228,78,0,1448,0,0.9748611111111112
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_79.h5,1,228,79,0,1274,0,0.9778819444444444
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_80.h5,1,228,80,0,1033,0,0.9820659722222222
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_81.h5,1,228,81,0,764,0,0.9867361111111111
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_82.h5,1,228,82,0,579,0,0.9899479166666668
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_83.h5,1,228,83,0,413,0,0.9928298611111112
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_84.h5,1,228,84,0,269,0,0.9953298611111112
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_85.h5,1,228,85,0,163,0,0.9971701388888888
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_86.h5,1,228,86,0,109,0,0.9981076388888888
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_87.h5,1,228,87,0,71,0,0.9987673611111112
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_88.h5,1,228,88,0,32,0,0.9994444444444444
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_89.h5,1,228,89,0,20,0,0.9996527777777776
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_90.h5,1,228,90,0,8,0,0.9998611111111112
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_91.h5,0,228,91,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_92.h5,0,228,92,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_93.h5,0,228,93,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_94.h5,0,228,94,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_95.h5,0,228,95,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_96.h5,0,228,96,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_97.h5,0,228,97,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_98.h5,0,228,98,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_99.h5,0,228,99,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_100.h5,0,228,100,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_101.h5,0,228,101,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_102.h5,0,228,102,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_103.h5,0,228,103,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_104.h5,0,228,104,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_105.h5,0,228,105,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_106.h5,0,228,106,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_107.h5,0,228,107,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_108.h5,0,228,108,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_109.h5,0,228,109,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_110.h5,0,228,110,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_111.h5,0,228,111,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_112.h5,0,228,112,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_113.h5,0,228,113,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_114.h5,0,228,114,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_115.h5,0,228,115,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_116.h5,0,228,116,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_117.h5,0,228,117,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_118.h5,0,228,118,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_119.h5,0,228,119,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_120.h5,0,228,120,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_121.h5,0,228,121,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_122.h5,0,228,122,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_123.h5,0,228,123,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_124.h5,0,228,124,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_125.h5,0,228,125,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_126.h5,0,228,126,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_127.h5,0,228,127,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_128.h5,0,228,128,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_129.h5,0,228,129,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_130.h5,0,228,130,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_131.h5,0,228,131,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_132.h5,0,228,132,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_133.h5,0,228,133,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_134.h5,0,228,134,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_135.h5,0,228,135,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_136.h5,0,228,136,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_137.h5,0,228,137,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_138.h5,0,228,138,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_139.h5,0,228,139,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_140.h5,0,228,140,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_141.h5,0,228,141,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_142.h5,0,228,142,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_143.h5,0,228,143,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_144.h5,0,228,144,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_145.h5,0,228,145,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_146.h5,0,228,146,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_147.h5,0,228,147,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_148.h5,0,228,148,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_149.h5,0,228,149,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_150.h5,0,228,150,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_151.h5,0,228,151,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_152.h5,0,228,152,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_153.h5,0,228,153,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_228_slice_154.h5,0,228,154,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_0.h5,0,297,0,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_1.h5,0,297,1,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_2.h5,0,297,2,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_3.h5,0,297,3,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_4.h5,0,297,4,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_5.h5,0,297,5,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_6.h5,0,297,6,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_7.h5,0,297,7,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_8.h5,0,297,8,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_9.h5,0,297,9,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_10.h5,0,297,10,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_11.h5,0,297,11,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_12.h5,0,297,12,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_13.h5,0,297,13,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_14.h5,0,297,14,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_15.h5,0,297,15,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_16.h5,0,297,16,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_17.h5,0,297,17,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_18.h5,0,297,18,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_19.h5,0,297,19,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_20.h5,0,297,20,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_21.h5,0,297,21,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_22.h5,0,297,22,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_23.h5,0,297,23,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_24.h5,0,297,24,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_25.h5,0,297,25,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_26.h5,0,297,26,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_27.h5,0,297,27,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_28.h5,0,297,28,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_29.h5,0,297,29,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_30.h5,0,297,30,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_31.h5,0,297,31,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_32.h5,0,297,32,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_33.h5,0,297,33,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_34.h5,0,297,34,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_35.h5,0,297,35,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_36.h5,0,297,36,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_37.h5,0,297,37,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_38.h5,0,297,38,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_39.h5,0,297,39,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_40.h5,0,297,40,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_41.h5,0,297,41,0,0,0,1.0
../input/brats2020-training-data/BraTS2020_training_data/content/data/volume_297_slice_42.h5,0,297,42,0,0,0,1.0
